! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  1.640000000000000E+003  9.697062691922447E-001  3.594178379420653E+000  1.984835057481221E+000  2.559360092538066E-001
  1.660000000000000E+003  9.700239557618473E-001  3.602217947404913E+000  1.990726734350660E+000  2.559387542630502E-001
  1.680000000000000E+003  9.703382578437653E-001  3.610134675491122E+000  1.996575402278126E+000  2.559414897950217E-001
  1.700000000000000E+003  9.706492451992407E-001  3.617931873399880E+000  2.002381786998750E+000  2.559442159798629E-001
  1.710000000000000E+003  9.708030134907211E-001  3.621791726882689E+000  2.005264783039443E+000  2.559455767878288E-001
  1.720000000000000E+003  9.709559846119368E-001  3.625622823801288E+000  2.008137580139903E+000  2.559469352786012E-001
  1.740000000000000E+003  9.712605449146010E-001  3.633190387027594E+000  2.013861670459524E+000  2.559496431073381E-001
  1.760000000000000E+003  9.715619870937797E-001  3.640647624900238E+000  2.019545504971976E+000  2.559523419818054E-001
  1.780000000000000E+003  9.718603726471381E-001  3.647997382264664E+000  2.025189744260847E+000  2.559550320063159E-001
  1.800000000000000E+003  9.721557612251459E-001  3.655242401239980E+000  2.030795025707731E+000  2.559577132929566E-001
  1.820000000000000E+003  9.724482107056250E-001  3.662385325899847E+000  2.036361967226087E+000  2.559603859530891E-001
  1.840000000000000E+003  9.727377772649295E-001  3.669428706720333E+000  2.041891169180964E+000  2.559630500963014E-001
  1.860000000000000E+003  9.730245154457386E-001  3.676375004793060E+000  2.047383215655828E+000  2.559657058301098E-001
  1.880000000000000E+003  9.733084782215548E-001  3.683226595813373E+000  2.052838675401640E+000  2.559683532598633E-001
  1.900000000000000E+003  9.735897170580530E-001  3.689985773855482E+000  2.058258102612139E+000  2.559709924887272E-001
  1.950000000000000E+003  9.742871408820818E-001  3.706433807422804E+000  2.071703326375153E+000  2.559775405628471E-001
  2.000000000000000E+003  9.749682574494404E-001  3.722353512519085E+000  2.084930519928489E+000  2.559840402076691E-001
  2.010000000000000E+003  9.751011355654352E-001  3.725491558928967E+000  2.087537797233849E+000  2.559853382716263E-001
  2.020000000000000E+003  9.752334118508430E-001  3.728609752759152E+000  2.090137006206148E+000  2.559866343790541E-001
  2.040000000000000E+003  9.754968850017421E-001  3.734780197102326E+000  2.095317643348832E+000  2.559892189834498E-001
  2.060000000000000E+003  9.757579973674191E-001  3.740874031581917E+000  2.100466288923487E+000  2.559917961267568E-001
  2.080000000000000E+003  9.760167892193174E-001  3.746892956458880E+000  2.105583374545285E+000  2.559943658959114E-001
  2.100000000000000E+003  9.762732997885429E-001  3.752838618759110E+000  2.110669327793774E+000  2.559969283782733E-001
  2.150000000000000E+003  9.769096711005134E-001  3.767342899178465E+000  2.123291973260856E+000  2.560032902054306E-001
  2.200000000000000E+003  9.775323403942127E-001  3.781424992835686E+000  2.135725932861910E+000  2.560096088256769E-001
