! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  9.600000000000000E+003  1.137321628024889E-008  4.235446266743081E+000  7.269726689164212E-009  1.761744453422223E-003  1.280494474406451E+000  1.494530889079015E-012
  9.800000000000000E+003  1.122974685880183E-008  4.296782698473440E+000  7.170291817033431E-009  1.739639710326018E-003  1.286954745632491E+000  1.476486254123103E-012
  1.000000000000000E+004  1.109104122582491E-008  4.357699961889109E+000  7.074114095222996E-009  1.718265523744899E-003  1.293229307722934E+000  1.459026886898008E-012
  1.020000000000000E+004  1.095684912806734E-008  4.418208577530755E+000  6.981027547387790E-009  1.697583673333150E-003  1.299324863947601E+000  1.442122616128186E-012
  1.040000000000000E+004  1.082693807580335E-008  4.478318593971492E+000  6.890877649575814E-009  1.677558643532571E-003  1.305247784817751E+000  1.425745379907929E-012
  1.060000000000000E+004  1.070109177040408E-008  4.538039616422763E+000  6.803520339331564E-009  1.658157384671392E-003  1.311004129861530E+000  1.409869041251485E-012
  1.080000000000000E+004  1.057910869741646E-008  4.597380833129190E+000  6.718821127211312E-009  1.639349099178232E-003  1.316599667720710E+000  1.394469222895869E-012
  1.100000000000000E+004  1.046080086511626E-008  4.656351039757774E+000  6.636654298505226E-009  1.621105049868645E-003  1.322039894688348E+000  1.379523159027175E-012
  1.120000000000000E+004  1.034599267121403E-008  4.714958661965400E+000  6.556902194588230E-009  1.603398387676220E-003  1.327330051809665E+000  1.365009561922478E-012
  1.140000000000000E+004  1.023451988270671E-008  4.773211776309414E+000  6.479454564714233E-009  1.586203996552321E-003  1.332475140664728E+000  1.350908501770143E-012
  1.160000000000000E+004  1.012622871584279E-008  4.831118129649009E+000  6.404207980261197E-009  1.569498353558782E-003  1.337479937944725E+000  1.337201298160946E-012
  1.180000000000000E+004  1.002097500485892E-008  4.888685157169993E+000  6.331065304457145E-009  1.553259402434218E-003  1.342349008925575E+000  1.323870421937820E-012
  1.200000000000000E+004  9.918623449594146E-009  4.945919999151945E+000  6.259935211495963E-009  1.537466439134297E-003  1.347086719934139E+000  1.310899406259252E-012
  1.220000000000000E+004  9.819046933332082E-009  5.002829516584920E+000  6.190731749707939E-009  1.522100008034726E-003  1.351697249894058E+000  1.298272765874643E-012
  1.240000000000000E+004  9.722125903291889E-009  5.059420305732136E+000  6.123373944102103E-009  1.507141807648021E-003  1.356184601030368E+000  1.285975923733323E-012
  1.260000000000000E+004  9.627747807113394E-009  5.115698711725729E+000  6.057785434161311E-009  1.492574604845051E-003  1.360552608804794E+000  1.273995144155299E-012
  1.280000000000000E+004  9.535806579480362E-009  5.171670841274125E+000  5.993894143259220E-009  1.478382156693414E-003  1.364804951146902E+000  1.262317471883905E-012
  1.300000000000000E+004  9.446202173718555E-009  5.227342574552236E+000  5.931631976492415E-009  1.464549139129498E-003  1.368945157040187E+000  1.250930676420231E-012
  1.320000000000000E+004  9.358840133806929E-009  5.282719576338869E+000  5.870934544089718E-009  1.451061081772329E-003  1.372976614516677E+000  1.239823201108736E-012
  1.340000000000000E+004  9.273631202763803E-009  5.337807306459849E+000  5.811740907882428E-009  1.437904308266563E-003  1.376902578108613E+000  1.228984116503760E-012
  1.360000000000000E+004  9.190490963826620E-009  5.392611029589967E+000  5.753993348600250E-009  1.425065881611145E-003  1.380726175801239E+000  1.218403077599442E-012
  1.380000000000000E+004  9.109339511243465E-009  5.447135824462092E+000  5.697637152003604E-009  1.412533553990777E-003  1.384450415526744E+000  1.208070284551790E-012
  1.400000000000000E+004  9.030101147843982E-009  5.501386592527501E+000  5.642620412079016E-009  1.400295720680228E-003  1.388078191235640E+000  1.197976446562020E-012
  1.420000000000000E+004  8.952704106864473E-009  5.555368066107554E+000  5.588893849713871E-009  1.388341377638129E-003  1.391612288578695E+000  1.188112748625933E-012
  1.440000000000000E+004  8.877080295771821E-009  5.609084816073470E+000  5.536410645433856E-009  1.376660082447731E-003  1.395055390229418E+000  1.178470820885290E-012
  1.460000000000000E+004  8.803165060068588E-009  5.662541259087723E+000  5.485126284933932E-009  1.365241918298248E-003  1.398410080874590E+000  1.169042710344856E-012
  1.480000000000000E+004  8.730896965271609E-009  5.715741664437807E+000  5.434998416263786E-009  1.354077460732133E-003  1.401678851897776E+000  1.159820854743055E-012
