! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  2.799999999999999E+001  5.737911922308792E-007  5.145513958066796E-002  3.796231582213767E-007  8.726814182178973E-002  4.035007882114340E-002  5.588854043513997E-011
  2.899999999999999E+001  5.644560414166792E-007  5.282161644388212E-002  3.716241750375654E-007  8.575860537688465E-002  4.143011641612360E-002  5.498980393186958E-011
  2.999999999999999E+001  5.554198010727035E-007  5.418031639056376E-002  3.639738253950273E-007  8.430188833611617E-002  4.250295270238118E-002  5.412105835127986E-011
  3.099999999999999E+001  5.466684468741489E-007  5.553159736382069E-002  3.566490683375430E-007  8.289525765993006E-002  4.356891196593284E-002  5.328085232506666E-011
  3.199999999999999E+001  5.381888619084079E-007  5.687578828199302E-002  3.496289457922729E-007  8.153617232978154E-002  4.462828905965209E-002  5.246782705923454E-011
  3.299999999999999E+001  5.299687571417484E-007  5.821319209824274E-002  3.428943398374965E-007  8.022226574811088E-002  4.568135279166358E-002  5.168070884576572E-011
  3.399999999999999E+001  5.219966009808446E-007  5.954408846856488E-002  3.364277647711973E-007  7.895133016759109E-002  4.672834885801644E-002  5.091830232938332E-011
  3.599999999999999E+001  5.067825168566441E-007  6.218099437029295E-002  3.242593600581678E-007  7.653704341884233E-002  4.879990954126045E-002  4.946678208194758E-011
  3.799999999999999E+001  4.924339709685280E-007  6.479520710591419E-002  3.129826381527168E-007  7.426840283987121E-002  5.085034890363332E-002  4.809980533630416E-011
  3.999999999999999E+001  4.788800775661121E-007  6.738830928961145E-002  3.025011014729089E-007  7.213457082781852E-002  5.288085976444369E-002  4.681139546211119E-011
  4.199999999999999E+001  4.660585857415384E-007  6.996164937930922E-002  2.927326771620719E-007  7.012416005288420E-002  5.489249884446452E-002  4.559514618473300E-011
  4.399999999999999E+001  4.539135796830403E-007  7.251640683810308E-002  2.836064480818390E-007  6.822693144800401E-002  5.688619648604400E-002  4.444527814197914E-011
  4.599999999999999E+001  4.423946315342293E-007  7.505362273770598E-002  2.750607363255211E-007  6.643374080671438E-002  5.886277313072018E-002  4.335660779373994E-011
  4.799999999999999E+001  4.314561333739102E-007  7.757422182849101E-002  2.670416118852339E-007  6.473639912931220E-002  6.082295534556756E-002  4.232447159558293E-011
  4.999999999999999E+001  4.210567279791916E-007  8.007903002290237E-002  2.595016902728173E-007  6.312754968816017E-002  6.276738981878167E-002  4.134466119395098E-011
  5.199999999999999E+001  4.111588208066249E-007  8.256878862364388E-002  2.523991525100316E-007  6.160056391042507E-002  6.469665519885262E-002  4.041336888248854E-011
  5.399999999999999E+001  4.017281598345839E-007  8.504416605718085E-002  2.456969397183395E-007  6.014945288872502E-002  6.661127200886947E-002  3.952714109470441E-011
  5.599999999999999E+001  3.927334721276589E-007  8.750576763784132E-002  2.393620862498743E-007  5.876879175557488E-002  6.851171093039460E-002  3.868283839527300E-011
  5.799999999999999E+001  3.841461480015165E-007  8.995414375164180E-002  2.333651637519077E-007  5.745365472117060E-002  7.039839973234205E-002  3.787760085165945E-011
  5.999999999999999E+001  3.759399653508199E-007  9.238979675791717E-002  2.276798148004484E-007  5.619955901168572E-002  7.227172908125094E-002  3.710881792078925E-011
  6.500000000000000E+001  3.570016536991852E-007  9.840322176346575E-002  2.147230041277219E-007  5.331622435433527E-002  7.687843773865534E-002  3.533683833950565E-011
  7.000000000000000E+001  3.399564552444001E-007  1.043481466795450E-001  2.032482339613595E-007  5.073051404571482E-002  8.141167579518867E-002  3.374401750074492E-011
  7.500000000000000E+001  3.245412933971268E-007  1.102294968860597E-001  1.930151262008722E-007  4.840061286336753E-002  8.587468196739161E-002  3.230544224208188E-011
  8.000000000000000E+001  3.105384038935685E-007  1.160513622062417E-001  1.838326950964689E-007  4.629080983388829E-002  9.027045149608171E-002  3.099984759869860E-011
  8.500000000000000E+001  2.977661341807312E-007  1.218172321532584E-001  1.755470832003695E-007  4.437162749369754E-002  9.460170291291886E-002  2.980966392851813E-011
  9.000000000000000E+001  2.860719565502686E-007  1.275301304116112E-001  1.680329744114057E-007  4.261855438535202E-002  9.887090537630094E-002  2.872025105381509E-011
  9.009999999999999E+001  2.858470465424960E-007  1.276443755670850E-001  1.678892042413248E-007  4.258432480614209E-002  9.895626275454816E-002  2.869896865302082E-011
  9.019999999999999E+001  2.856225352535710E-007  1.277586036993807E-001  1.677456665976824E-007  4.255048122785589E-002  9.904159342397434E-002  2.867794344294030E-011
  9.039999999999999E+001  2.851747266173541E-007  1.279869821552007E-001  1.674593829943543E-007  4.248334397508603E-002  9.921214861386261E-002  2.863624418736507E-011
  9.059999999999999E+001  2.847284496959419E-007  1.282152804236280E-001  1.671741584291535E-007  4.241652520816056E-002  9.938259830022485E-002  2.859473793377220E-011
  9.080000000000000E+001  2.842836931749272E-007  1.284434977830756E-001  1.668899942001549E-007  4.234996102154832E-002  9.955294308411296E-002  2.855338276263247E-011
  9.100000000000000E+001  2.838404476304651E-007  1.286716340068768E-001  1.666068863213813E-007  4.228363314429847E-002  9.972318351066529E-002  2.851216733580277E-011
  9.150000000000000E+001  2.827392203470851E-007  1.292414630993124E-001  1.659039034915945E-007  4.211891012215969E-002  1.001481420112712E-001  2.840976935780706E-011
  9.200000000000000E+001  2.816472409295336E-007  1.298107849281890E-001  1.652073977254890E-007  4.195555592590546E-002  1.005724637772809E-001  2.830818700308381E-011
  9.300000000000000E+001  2.794916048320616E-007  1.309473985235108E-001  1.638340961476896E-007  4.163322613183087E-002  1.014186138453833E-001  2.810762268569616E-011
  9.400000000000000E+001  2.773715201781998E-007  1.320820115387438E-001  1.624856007665499E-007  4.131624577118771E-002  1.022623002439429E-001  2.791028611961790E-011
  9.600000000000000E+001  2.732383999089617E-007  1.343432956685745E-001  1.598627496653411E-007  4.069871992383747E-002  1.039401201737018E-001  2.752547746058397E-011
  9.800000000000000E+001  2.692370805277582E-007  1.365968360575210E-001  1.573311361583051E-007  4.010113988604196E-002  1.056085342440468E-001  2.715279872145868E-011
  1.000000000000000E+002  2.653614370529447E-007  1.388427770822528E-001  1.548860436423086E-007  3.952269795746462E-002  1.072676857184288E-001  2.679177332860261E-011
  1.050000000000000E+002  2.562080956081017E-007  1.444112931276920E-001  1.491382510671083E-007  3.815818391887715E-002  1.113609364592697E-001  2.593853277463723E-011
  1.100000000000000E+002  2.477192476218303E-007  1.499357905974470E-001  1.438407716934092E-007  3.689410323134673E-002  1.154008126187055E-001  2.514680463601380E-011
  1.150000000000000E+002  2.398257709575809E-007  1.554180259195485E-001  1.389424706785802E-007  3.572009596334959E-002  1.193887450486692E-001  2.441025434621517E-011
  1.200000000000000E+002  2.324675569240538E-007  1.608595832898687E-001  1.343996647493642E-007  3.462685656680523E-002  1.233261785048842E-001  2.372321781932518E-011
  1.250000000000000E+002  2.255921856640374E-007  1.662619127568878E-001  1.301747978913245E-007  3.360630429813095E-002  1.272145209957484E-001  2.308078706952907E-011
  1.300000000000000E+002  2.191537666927864E-007  1.716263506696074E-001  1.262354098440220E-007  3.265139330692416E-002  1.310551281668559E-001  2.247868352220411E-011
  1.350000000000000E+002  2.131119719890712E-007  1.769541348910155E-001  1.225533041504811E-007  3.175595353927773E-002  1.348492996169249E-001  2.191315848026112E-011
  1.400000000000000E+002  2.074312311803641E-007  1.822464169658261E-001  1.191038729040007E-007  3.091455990838117E-002  1.385982796024158E-001  2.138091323325519E-011
  1.450000000000000E+002  2.020800597621892E-007  1.875042721347602E-001  1.158655452517579E-007  3.012242405889913E-002  1.423032593711382E-001  2.087903360102742E-011
  1.500000000000000E+002  1.970304961847027E-007  1.927287077116872E-001  1.128193341842788E-007  2.937530432061743E-002  1.459653800309493E-001  2.040493568961708E-011
  1.600000000000000E+002  1.877688330907358E-007  2.030494856979904E-001  1.072559666483293E-007  2.800580244820197E-002  1.531300869958069E-001  1.953335170872464E-011
  1.700000000000000E+002  1.794394349326965E-007  2.132493774595593E-001  1.022781903927077E-007  2.677488770763722E-002  1.601408483620943E-001  1.874787784538015E-011
  1.800000000000000E+002  1.719076255225256E-007  2.233344021866946E-001  9.779729379602079E-008  2.566244164234853E-002  1.670039659556577E-001  1.803603352678635E-011
  1.900000000000000E+002  1.650631977952407E-007  2.333099843830632E-001  9.374158223520071E-008  2.465192344734648E-002  1.737257148077400E-001  1.738761692126197E-011
  2.000000000000000E+002  1.588152316012027E-007  2.431810576444458E-001  9.005250960736753E-008  2.372972961738686E-002  1.803121276101108E-001  1.679425066446412E-011
  2.100000000000000E+002  1.530880988185643E-007  2.529521366253678E-001  8.668180948269461E-008  2.288457305664186E-002  1.867689319238215E-001  1.624898270917955E-011
