! time                    visible_loop_density    visible_loop_diameter   
  1.200000000000000E+006  1.226749735265452E-001  1.351580792766590E+000
  1.300000000000000E+006  1.281032791377993E-001  1.351039717814411E+000
  1.400000000000000E+006  1.333240944742613E-001  1.350523856279749E+000
  1.600000000000000E+006  1.430657592394765E-001  1.349552057755751E+000
  1.800000000000000E+006  1.522243681928308E-001  1.348668753802137E+000
  2.000000000000000E+006  1.608879231267193E-001  1.347861665192611E+000
  2.200000000000000E+006  1.691245501609770E-001  1.347120816235701E+000
  2.400000000000000E+006  1.769882228550628E-001  1.346438002939175E+000
  2.600000000000000E+006  1.845225386535790E-001  1.345806399711444E+000
  2.800000000000000E+006  1.917632973161706E-001  1.345220268079735E+000
  3.000000000000000E+006  1.987403134365255E-001  1.344674738343607E+000
  3.200000000000000E+006  2.054787229543248E-001  1.344165643551877E+000
  3.400000000000000E+006  2.119999457079503E-001  1.343689391477519E+000
  3.600000000000000E+006  2.183224082847035E-001  1.343242864588345E+000
  3.800000000000000E+006  2.244620961196304E-001  1.342823340944228E+000
  4.000000000000000E+006  2.304329815702672E-001  1.342428430952161E+000
  4.200000000000000E+006  2.362473603289029E-001  1.342056026291701E+000
  4.400000000000000E+006  2.419161190248861E-001  1.341704258290585E+000
  4.600000000000000E+006  2.474489504395448E-001  1.341371463717361E+000
  4.800000000000000E+006  2.528545283240756E-001  1.341056156453066E+000
  5.000000000000000E+006  2.581406507017275E-001  1.340757003865281E+000
  5.200000000000000E+006  2.633143583198468E-001  1.340472806975118E+000
  5.400000000000000E+006  2.683820333151194E-001  1.340202483707347E+000
  5.600000000000000E+006  2.733494819810969E-001  1.339945054664858E+000
  5.800000000000000E+006  2.782220046559437E-001  1.339699630983746E+000
  6.000000000000000E+006  2.830044550945986E-001  1.339465403914100E+000
  6.200000000000000E+006  2.877012911938150E-001  1.339241635840495E+000
